"CustomerID","AddressID","AddressType","ModifiedDate","Counter"
529733,501062,"Main Office","2017-07-19 12:00:00.0000000","1"
103029793,103001011,"Main Office","2017-09-28 18:21:40.2110000","1"
318029973,318000825,"Main Office","2017-11-15 18:09:08.2990000","1"
350029758,350000613,"Main Office","2017-11-15 18:01:04.1400000","1"
117029935,117000996,"Main Office","2017-09-28 18:01:01.6660000","1"
529734,500517,"Main Office","2017-07-19 12:00:00.0000000","1"
103029794,103000466,"Main Office","2017-09-28 18:21:40.2110000","1"
318029974,318000629,"Main Office","2017-11-15 18:09:08.2990000","1"
529736,500659,"Main Office","2017-07-19 12:00:00.0000000","1"
117029936,117000852,"Main Office","2017-09-28 18:01:01.6660000","1"
350029761,350000525,"Main Office","2017-11-15 18:01:04.1400000","1"
103029796,103000642,"Main Office","2017-09-28 18:21:40.2110000","1"
318029975,318001098,"Main Office","2017-11-15 18:09:08.2990000","1"
117029937,117000580,"Main Office","2017-09-28 18:01:01.6660000","1"
529737,500882,"Main Office","2017-07-19 12:00:00.0000000","1"
318029978,318000671,"Main Office","2017-11-15 18:09:08.2990000","1"
103029797,103000455,"Main Office","2017-09-28 18:21:40.2110000","1"
350029763,350001067,"Main Office","2017-11-15 18:01:04.1400000","1"
529738,500610,"Main Office","2017-07-19 12:00:00.0000000","1"
117029938,117001020,"Main Office","2017-09-28 18:01:01.6660000","1"
318029980,318000672,"Main Office","2017-11-15 18:09:08.2990000","1"
103029799,103000997,"Main Office","2017-09-28 18:21:40.2110000","1"
350029764,350000611,"Main Office","2017-11-15 18:01:04.1400000","1"
117029939,117000475,"Main Office","2017-09-28 18:01:01.6660000","1"
529739,501065,"Main Office","2017-07-19 12:00:00.0000000","1"
318029981,318000904,"Main Office","2017-11-15 18:09:08.2990000","1"
103029800,103000839,"Main Office","2017-09-28 18:21:40.2110000","1"
350029765,350000806,"Main Office","2017-11-15 18:01:04.1400000","1"
117029941,117000645,"Main Office","2017-09-28 18:01:01.6660000","1"
529740,500520,"Main Office","2017-07-19 12:00:00.0000000","1"
318029982,318001102,"Main Office","2017-11-15 18:09:08.2990000","1"
103029803,103000452,"Main Office","2017-09-28 18:21:40.2110000","1"
350029766,350000522,"Main Office","2017-11-15 18:01:04.1400000","1"
117029942,117000854,"Main Office","2017-09-28 18:01:01.6660000","1"
103029805,103000994,"Main Office","2017-09-28 18:21:40.2110000","1"
529741,500660,"Main Office","2017-07-19 12:00:00.0000000","1"
318029983,318000554,"Main Office","2017-11-15 18:09:08.2990000","1"
117029943,117000582,"Main Office","2017-09-28 18:01:01.6660000","1"
350029768,350001064,"Main Office","2017-11-15 18:01:04.1400000","1"
103029806,103000837,"Main Office","2017-09-28 18:21:40.2110000","1"
318029985,318000673,"Main Office","2017-11-15 18:09:08.2990000","1"
529742,500884,"Main Office","2017-07-19 12:00:00.0000000","1"
117029944,117001004,"Main Office","2017-09-28 18:01:01.6660000","1"
350029769,350000609,"Main Office","2017-11-15 18:01:04.1400000","1"
318029987,318001023,"Main Office","2017-11-15 18:09:08.2990000","1"
103029807,103000449,"Main Office","2017-09-28 18:21:40.2110000","1"
117029946,117000462,"Main Office","2017-09-28 18:01:01.6660000","1"
529743,500612,"Main Office","2017-07-19 12:00:00.0000000","1"
318029988,318000478,"Main Office","2017-11-15 18:09:08.2990000","1"
350029770,350000445,"Main Office","2017-11-15 18:01:04.1400000","1"
103029809,103000991,"Main Office","2017-09-28 18:21:40.2110000","1"
117029948,117000572,"Main Office","2017-09-28 18:01:01.6660000","1"
318029990,318000646,"Main Office","2017-11-15 18:09:08.2990000","1"
529744,501068,"Main Office","2017-07-19 12:00:00.0000000","1"
117029949,117001008,"Main Office","2017-09-28 18:01:01.6660000","1"
350029771,350000990,"Main Office","2017-11-15 18:01:04.1400000","1"
103029810,103000835,"Main Office","2017-09-28 18:21:40.2110000","1"
529747,500895,"Main Office","2017-07-19 12:00:00.0000000","1"
318029991,318000856,"Main Office","2017-11-15 18:09:08.2990000","1"
117029950,117000463,"Main Office","2017-09-28 18:01:01.6660000","1"
350029772,350000560,"Main Office","2017-11-15 18:01:04.1400000","1"
103029813,103000446,"Main Office","2017-09-28 18:21:40.2110000","1"
318029992,318001024,"Main Office","2017-11-15 18:09:08.2990000","1"
117029952,117000641,"Main Office","2017-09-28 18:01:01.6660000","1"
529748,501085,"Main Office","2017-07-19 12:00:00.0000000","1"
350029773,350000832,"Main Office","2017-11-15 18:01:04.1400000","1"
318029994,318000482,"Main Office","2017-11-15 18:09:08.2990000","1"
117029953,117000846,"Main Office","2017-09-28 18:01:01.6660000","1"
103029815,103000988,"Main Office","2017-09-28 18:21:40.2110000","1"
529750,500543,"Main Office","2017-07-19 12:00:00.0000000","1"
318029997,318000859,"Main Office","2017-11-15 18:09:08.2990000","1"
117029954,117000574,"Main Office","2017-09-28 18:01:01.6660000","1"
350029774,350000564,"Main Office","2017-11-15 18:01:04.1400000","1"
529753,500897,"Main Office","2017-07-19 12:00:00.0000000","1"
103029816,103000833,"Main Office","2017-09-28 18:21:40.2110000","1"
318029998,318001027,"Main Office","2017-11-15 18:09:08.2990000","1"
350029775,350000836,"Main Office","2017-11-15 18:01:04.1400000","1"
117029955,117000756,"Main Office","2017-09-28 18:01:01.6660000","1"
529755,500528,"Main Office","2017-07-19 12:00:00.0000000","1"
103029818,103001104,"Main Office","2017-09-28 18:21:40.2110000","1"
318030000,318000485,"Main Office","2017-11-15 18:09:08.2990000","1"
350029776,350000636,"Main Office","2017-11-15 18:01:04.1400000","1"
117029956,117000561,"Main Office","2017-09-28 18:01:01.6660000","1"
529757,501070,"Main Office","2017-07-19 12:00:00.0000000","1"
103029819,103000633,"Main Office","2017-09-28 18:21:40.2110000","1"
318030003,318000620,"Main Office","2017-11-15 18:09:08.2990000","1"
350029778,350000650,"Main Office","2017-11-15 18:01:04.1400000","1"
117029957,117000992,"Main Office","2017-09-28 18:01:01.6660000","1"
318030004,318000892,"Main Office","2017-11-15 18:09:08.2990000","1"
103029822,103000557,"Main Office","2017-09-28 18:21:40.2110000","1"
529758,500613,"Main Office","2017-07-19 12:00:00.0000000","1"
117029959,117000450,"Main Office","2017-09-28 18:01:01.6660000","1"
350029780,350000490,"Main Office","2017-11-15 18:01:04.1400000","1"
103029824,103000556,"Main Office","2017-09-28 18:21:40.2110000","1"
117029962,117000563,"Main Office","2017-09-28 18:01:01.6660000","1"
318030005,318000665,"Main Office","2017-11-15 18:09:08.2990000","1"
529761,500525,"Main Office","2017-07-19 12:00:00.0000000","1"
350029781,350001035,"Main Office","2017-11-15 18:01:04.1400000","1"
103029826,103001101,"Main Office","2017-09-28 18:21:40.2110000","1"
117029964,117000453,"Main Office","2017-09-28 18:01:01.6660000","1"
529763,501067,"Main Office","2017-07-19 12:00:00.0000000","1"
318030007,318000536,"Main Office","2017-11-15 18:09:08.2990000","1"
350029782,350000590,"Main Office","2017-11-15 18:01:04.1400000","1"
103029827,103000631,"Main Office","2017-09-28 18:21:40.2110000","1"
117029967,117000565,"Main Office","2017-09-28 18:01:01.6660000","1"
529764,500611,"Main Office","2017-07-19 12:00:00.0000000","1"
318030008,318000617,"Main Office","2017-11-15 18:09:08.2990000","1"
117029969,117000548,"Main Office","2017-09-28 18:01:01.6660000","1"
350029783,350001075,"Main Office","2017-11-15 18:01:04.1400000","1"
103029830,103000553,"Main Office","2017-09-28 18:21:40.2110000","1"
318030010,318000535,"Main Office","2017-11-15 18:09:08.2990000","1"
529765,500806,"Main Office","2017-07-19 12:00:00.0000000","1"
117029971,117000549,"Main Office","2017-09-28 18:01:01.6660000","1"
350029784,350001078,"Main Office","2017-11-15 18:01:04.1400000","1"
103029831,103000552,"Main Office","2017-09-28 18:21:40.2110000","1"
529766,500522,"Main Office","2017-07-19 12:00:00.0000000","1"
318030012,318001077,"Main Office","2017-11-15 18:09:08.2990000","1"
117029973,117000825,"Main Office","2017-09-28 18:01:01.6660000","1"
350029785,350000533,"Main Office","2017-11-15 18:01:04.1400000","1"
529768,501064,"Main Office","2017-07-19 12:00:00.0000000","1"
318030016,318000531,"Main Office","2017-11-15 18:09:08.2990000","1"
103029832,103000551,"Main Office","2017-09-28 18:21:40.2110000","1"
117029974,117000629,"Main Office","2017-09-28 18:01:01.6660000","1"
350029787,350000869,"Main Office","2017-11-15 18:01:04.1400000","1"
529769,500609,"Main Office","2017-07-19 12:00:00.0000000","1"
103029834,103001097,"Main Office","2017-09-28 18:21:40.2110000","1"
318030018,318000868,"Main Office","2017-11-15 18:09:08.2990000","1"
117029975,117001098,"Main Office","2017-09-28 18:01:01.6660000","1"
350029788,350001043,"Main Office","2017-11-15 18:01:04.1400000","1"
529770,500445,"Main Office","2017-07-19 12:00:00.0000000","1"
103029835,103000903,"Main Office","2017-09-28 18:21:40.2110000","1"
318030019,318000652,"Main Office","2017-11-15 18:09:08.2990000","1"
350029789,350000501,"Main Office","2017-11-15 18:01:04.1400000","1"
529771,500990,"Main Office","2017-07-19 12:00:00.0000000","1"
318030021,318000496,"Main Office","2017-11-15 18:09:08.2990000","1"
117029978,117000671,"Main Office","2017-09-28 18:01:01.6660000","1"
350029792,350000597,"Main Office","2017-11-15 18:01:04.1400000","1"
318030022,318001041,"Main Office","2017-11-15 18:09:08.2990000","1"
529772,500560,"Main Office","2017-07-19 12:00:00.0000000","1"
103029840,103000547,"Main Office","2017-09-28 18:21:40.2110000","1"
117029980,117000672,"Main Office","2017-09-28 18:01:01.6660000","1"
350029793,350001011,"Main Office","2017-11-15 18:01:04.1400000","1"
318030023,318000594,"Main Office","2017-11-15 18:09:08.2990000","1"
529773,500832,"Main Office","2017-07-19 12:00:00.0000000","1"
103029842,103001094,"Main Office","2017-09-28 18:21:40.2110000","1"
117029981,117000904,"Main Office","2017-09-28 18:01:01.6660000","1"
318030024,318000866,"Main Office","2017-11-15 18:09:08.2990000","1"
350029794,350000466,"Main Office","2017-11-15 18:01:04.1400000","1"
103029843,103000901,"Main Office","2017-09-28 18:21:40.2110000","1"
529774,500564,"Main Office","2017-07-19 12:00:00.0000000","1"
117029982,117001102,"Main Office","2017-09-28 18:01:01.6660000","1"
318030025,318000651,"Main Office","2017-11-15 18:09:08.2990000","1"
529775,500836,"Main Office","2017-07-19 12:00:00.0000000","1"
103029847,103001092,"Main Office","2017-09-28 18:21:40.2110000","1"
350029796,350000642,"Main Office","2017-11-15 18:01:04.1400000","1"
117029983,117000554,"Main Office","2017-09-28 18:01:01.6660000","1"
318030027,318001038,"Main Office","2017-11-15 18:09:08.2990000","1"
529776,500636,"Main Office","2017-07-19 12:00:00.0000000","1"
103029848,103000625,"Main Office","2017-09-28 18:21:40.2110000","1"
350029797,350000455,"Main Office","2017-11-15 18:01:04.1400000","1"
117029985,117000673,"Main Office","2017-09-28 18:01:01.6660000","1"
318030028,318001087,"Main Office","2017-11-15 18:09:08.2990000","1"
529778,500650,"Main Office","2017-07-19 12:00:00.0000000","1"
103029850,103000623,"Main Office","2017-09-28 18:21:40.2110000","1"
350029799,350000997,"Main Office","2017-11-15 18:01:04.1400000","1"
318030029,318000542,"Main Office","2017-11-15 18:09:08.2990000","1"
117029987,117001023,"Main Office","2017-09-28 18:01:01.6660000","1"
103029851,103000657,"Main Office","2017-09-28 18:21:40.2110000","1"
529780,500490,"Main Office","2017-07-19 12:00:00.0000000","1"
350029800,350000839,"Main Office","2017-11-15 18:01:04.1400000","1"
318030030,318000667,"Main Office","2017-11-15 18:09:08.2990000","1"
117029988,117000478,"Main Office","2017-09-28 18:01:01.6660000","1"
103029852,103000511,"Main Office","2017-09-28 18:21:40.2110000","1"
529781,501035,"Main Office","2017-07-19 12:00:00.0000000","1"
350029803,350000452,"Main Office","2017-11-15 18:01:04.1400000","1"
318030031,318000896,"Main Office","2017-11-15 18:09:08.2990000","1"
117029990,117000646,"Main Office","2017-09-28 18:01:01.6660000","1"
103029853,103001056,"Main Office","2017-09-28 18:21:40.2110000","1"
529782,500590,"Main Office","2017-07-19 12:00:00.0000000","1"
350029805,350000994,"Main Office","2017-11-15 18:01:04.1400000","1"
318030032,318000624,"Main Office","2017-11-15 18:09:08.2990000","1"
103029854,103000604,"Main Office","2017-09-28 18:21:40.2110000","1"
117029991,117000856,"Main Office","2017-09-28 18:01:01.6660000","1"
529783,501075,"Main Office","2017-07-19 12:00:00.0000000","1"
350029806,350000837,"Main Office","2017-11-15 18:01:04.1400000","1"
318030033,318001090,"Main Office","2017-11-15 18:09:08.2990000","1"
117029992,117001024,"Main Office","2017-09-28 18:01:01.6660000","1"
529784,501078,"Main Office","2017-07-19 12:00:00.0000000","1"
103029855,103000539,"Main Office","2017-09-28 18:21:40.2110000","1"
318030034,318000898,"Main Office","2017-11-15 18:09:08.2990000","1"
350029807,350000449,"Main Office","2017-11-15 18:01:04.1400000","1"
117029994,117000482,"Main Office","2017-09-28 18:01:01.6660000","1"
529785,500533,"Main Office","2017-07-19 12:00:00.0000000","1"
103029857,103000666,"Main Office","2017-09-28 18:21:40.2110000","1"
318030035,318000626,"Main Office","2017-11-15 18:09:08.2990000","1"
350029809,350000991,"Main Office","2017-11-15 18:01:04.1400000","1"
117029997,117000859,"Main Office","2017-09-28 18:01:01.6660000","1"
529787,500869,"Main Office","2017-07-19 12:00:00.0000000","1"
103029858,103000894,"Main Office","2017-09-28 18:21:40.2110000","1"
318030036,318001093,"Main Office","2017-11-15 18:09:08.2990000","1"
350029810,350000835,"Main Office","2017-11-15 18:01:04.1400000","1"
117029998,117001027,"Main Office","2017-09-28 18:01:01.6660000","1"
529788,501043,"Main Office","2017-07-19 12:00:00.0000000","1"
103029859,103000622,"Main Office","2017-09-28 18:21:40.2110000","1"
318030037,318000545,"Main Office","2017-11-15 18:09:08.2990000","1"
350029813,350000446,"Main Office","2017-11-15 18:01:04.1400000","1"
117030000,117000485,"Main Office","2017-09-28 18:01:01.6660000","1"
103029860,103000668,"Main Office","2017-09-28 18:21:40.2110000","1"
529789,500501,"Main Office","2017-07-19 12:00:00.0000000","1"
117030003,117000620,"Main Office","2017-09-28 18:01:01.6660000","1"
350029815,350000988,"Main Office","2017-11-15 18:01:04.1400000","1"
318030039,318000627,"Main Office","2017-11-15 18:09:08.2990000","1"
103029861,103000628,"Main Office","2017-09-28 18:21:40.2110000","1"
529792,500597,"Main Office","2017-07-19 12:00:00.0000000","1"
117030004,117000892,"Main Office","2017-09-28 18:01:01.6660000","1"
318030040,318001095,"Main Office","2017-11-15 18:09:08.2990000","1"
350029816,350000833,"Main Office","2017-11-15 18:01:04.1400000","1"
103029862,103001096,"Main Office","2017-09-28 18:21:40.2110000","1"
529793,501011,"Main Office","2017-07-19 12:00:00.0000000","1"
117030005,117000665,"Main Office","2017-09-28 18:01:01.6660000","1"
318030042,318000523,"Main Office","2017-11-15 18:09:08.2990000","1"
350029818,350001104,"Main Office","2017-11-15 18:01:04.1400000","1"
103029863,103000546,"Main Office","2017-09-28 18:21:40.2110000","1"
529794,500466,"Main Office","2017-07-19 12:00:00.0000000","1"
117030007,117000536,"Main Office","2017-09-28 18:01:01.6660000","1"
318030044,318000661,"Main Office","2017-11-15 18:09:08.2990000","1"
350029819,350000633,"Main Office","2017-11-15 18:01:04.1400000","1"
103029864,103000487,"Main Office","2017-09-28 18:21:40.2110000","1"
529796,500642,"Main Office","2017-07-19 12:00:00.0000000","1"
117030008,117000617,"Main Office","2017-09-28 18:01:01.6660000","1"
318030045,318000886,"Main Office","2017-11-15 18:09:08.2990000","1"
350029822,350000557,"Main Office","2017-11-15 18:01:04.1400000","1"
103029865,103001032,"Main Office","2017-09-28 18:21:40.2110000","1"
529797,500455,"Main Office","2017-07-19 12:00:00.0000000","1"
117030010,117000535,"Main Office","2017-09-28 18:01:01.6660000","1"
318030046,318000614,"Main Office","2017-11-15 18:09:08.2990000","1"
350029824,350000556,"Main Office","2017-11-15 18:01:04.1400000","1"
103029866,103000588,"Main Office","2017-09-28 18:21:40.2110000","1"
529799,500997,"Main Office","2017-07-19 12:00:00.0000000","1"
117030012,117001077,"Main Office","2017-09-28 18:01:01.6660000","1"
318030047,318001071,"Main Office","2017-11-15 18:09:08.2990000","1"
350029826,350001101,"Main Office","2017-11-15 18:01:04.1400000","1"
529800,500839,"Main Office","2017-07-19 12:00:00.0000000","1"
103029867,103000860,"Main Office","2017-09-28 18:21:40.2110000","1"
117030016,117000531,"Main Office","2017-09-28 18:01:01.6660000","1"
318030048,318000526,"Main Office","2017-11-15 18:09:08.2990000","1"
529803,500452,"Main Office","2017-07-19 12:00:00.0000000","1"
103029868,103000648,"Main Office","2017-09-28 18:21:40.2110000","1"
350029827,350000631,"Main Office","2017-11-15 18:01:04.1400000","1"
117030018,117000868,"Main Office","2017-09-28 18:01:01.6660000","1"
318030050,318000662,"Main Office","2017-11-15 18:09:08.2990000","1"
529805,500994,"Main Office","2017-07-19 12:00:00.0000000","1"
103029870,103000484,"Main Office","2017-09-28 18:21:40.2110000","1"
350029830,350000553,"Main Office","2017-11-15 18:01:04.1400000","1"
117030019,117000652,"Main Office","2017-09-28 18:01:01.6660000","1"
318030051,318000888,"Main Office","2017-11-15 18:09:08.2990000","1"
103029871,103001029,"Main Office","2017-09-28 18:21:40.2110000","1"
529806,500837,"Main Office","2017-07-19 12:00:00.0000000","1"
117030021,117000496,"Main Office","2017-09-28 18:01:01.6660000","1"
350029831,350000552,"Main Office","2017-11-15 18:01:04.1400000","1"
318030052,318001074,"Main Office","2017-11-15 18:09:08.2990000","1"
103029872,103000586,"Main Office","2017-09-28 18:21:40.2110000","1"
529807,500449,"Main Office","2017-07-19 12:00:00.0000000","1"
117030022,117001041,"Main Office","2017-09-28 18:01:01.6660000","1"
318030053,318000507,"Main Office","2017-11-15 18:09:08.2990000","1"
350029832,350000551,"Main Office","2017-11-15 18:01:04.1400000","1"
103029873,103000858,"Main Office","2017-09-28 18:21:40.2110000","1"
117030023,117000594,"Main Office","2017-09-28 18:01:01.6660000","1"
529809,500991,"Main Office","2017-07-19 12:00:00.0000000","1"
318030055,318000601,"Main Office","2017-11-15 18:09:08.2990000","1"
350029834,350001097,"Main Office","2017-11-15 18:01:04.1400000","1"
103029874,103000647,"Main Office","2017-09-28 18:21:40.2110000","1"
117030024,117000866,"Main Office","2017-09-28 18:01:01.6660000","1"
529810,500835,"Main Office","2017-07-19 12:00:00.0000000","1"
318030056,318001052,"Main Office","2017-11-15 18:09:08.2990000","1"
350029835,350000903,"Main Office","2017-11-15 18:01:04.1400000","1"
103029876,103000481,"Main Office","2017-09-28 18:21:40.2110000","1"
117030025,117000651,"Main Office","2017-09-28 18:01:01.6660000","1"
529813,500446,"Main Office","2017-07-19 12:00:00.0000000","1"
318030058,318000510,"Main Office","2017-11-15 18:09:08.2990000","1"
350029840,350000547,"Main Office","2017-11-15 18:01:04.1400000","1"
103029877,103001026,"Main Office","2017-09-28 18:21:40.2110000","1"
117030027,117001038,"Main Office","2017-09-28 18:01:01.6660000","1"
529815,500988,"Main Office","2017-07-19 12:00:00.0000000","1"
318030061,318000603,"Main Office","2017-11-15 18:09:08.2990000","1"
350029842,350001094,"Main Office","2017-11-15 18:01:04.1400000","1"
117030028,117001087,"Main Office","2017-09-28 18:01:01.6660000","1"
103029879,103000515,"Main Office","2017-09-28 18:21:40.2110000","1"
529816,500833,"Main Office","2017-07-19 12:00:00.0000000","1"
318030063,318001009,"Main Office","2017-11-15 18:09:08.2990000","1"
350029843,350000901,"Main Office","2017-11-15 18:01:04.1400000","1"
103029881,103000483,"Main Office","2017-09-28 18:21:40.2110000","1"
117030029,117000542,"Main Office","2017-09-28 18:01:01.6660000","1"
529818,501104,"Main Office","2017-07-19 12:00:00.0000000","1"
318030064,318000847,"Main Office","2017-11-15 18:09:08.2990000","1"
350029847,350001092,"Main Office","2017-11-15 18:01:04.1400000","1"
318030067,318000464,"Main Office","2017-11-15 18:09:08.2990000","1"
529819,500633,"Main Office","2017-07-19 12:00:00.0000000","1"
350029848,350000625,"Main Office","2017-11-15 18:01:04.1400000","1"
117030030,117000667,"Main Office","2017-09-28 18:01:01.6660000","1"
103029883,103001025,"Main Office","2017-09-28 18:21:40.2110000","1"
318030069,318001006,"Main Office","2017-11-15 18:09:08.2990000","1"
529822,500557,"Main Office","2017-07-19 12:00:00.0000000","1"
350029850,350000623,"Main Office","2017-11-15 18:01:04.1400000","1"
117030031,117000896,"Main Office","2017-09-28 18:01:01.6660000","1"
318030070,318000845,"Main Office","2017-11-15 18:09:08.2990000","1"
103029884,103000583,"Main Office","2017-09-28 18:21:40.2110000","1"
529824,500556,"Main Office","2017-07-19 12:00:00.0000000","1"
350029851,350000657,"Main Office","2017-11-15 18:01:04.1400000","1"
117030032,117000624,"Main Office","2017-09-28 18:01:01.6660000","1"
318030071,318000844,"Main Office","2017-11-15 18:09:08.2990000","1"
103029885,103000857,"Main Office","2017-09-28 18:21:40.2110000","1"
529826,501101,"Main Office","2017-07-19 12:00:00.0000000","1"
350029852,350000511,"Main Office","2017-11-15 18:01:04.1400000","1"
117030033,117001090,"Main Office","2017-09-28 18:01:01.6660000","1"
318030072,318000640,"Main Office","2017-11-15 18:09:08.2990000","1"
103029889,103001021,"Main Office","2017-09-28 18:21:40.2110000","1"
529827,500631,"Main Office","2017-07-19 12:00:00.0000000","1"
350029853,350001056,"Main Office","2017-11-15 18:01:04.1400000","1"
318030074,318000534,"Main Office","2017-11-15 18:09:08.2990000","1"
103029890,103000855,"Main Office","2017-09-28 18:21:40.2110000","1"
117030034,117000898,"Main Office","2017-09-28 18:01:01.6660000","1"
529830,500553,"Main Office","2017-07-19 12:00:00.0000000","1"
350029854,350000604,"Main Office","2017-11-15 18:01:04.1400000","1"
318030076,318001076,"Main Office","2017-11-15 18:09:08.2990000","1"
103029891,103000775,"Main Office","2017-09-28 18:21:40.2110000","1"
117030035,117000626,"Main Office","2017-09-28 18:01:01.6660000","1"
529831,500552,"Main Office","2017-07-19 12:00:00.0000000","1"
350029855,350000539,"Main Office","2017-11-15 18:01:04.1400000","1"
318030080,318000885,"Main Office","2017-11-15 18:09:08.2990000","1"
103029892,103000476,"Main Office","2017-09-28 18:21:40.2110000","1"
117030036,117001093,"Main Office","2017-09-28 18:01:01.6660000","1"
529832,500551,"Main Office","2017-07-19 12:00:00.0000000","1"
103029893,103001018,"Main Office","2017-09-28 18:21:40.2110000","1"
350029857,350000666,"Main Office","2017-11-15 18:01:04.1400000","1"
318030083,318000521,"Main Office","2017-11-15 18:09:08.2990000","1"
117030037,117000545,"Main Office","2017-09-28 18:01:01.6660000","1"
318030087,318000492,"Main Office","2017-11-15 18:09:08.2990000","1"
103029895,103000524,"Main Office","2017-09-28 18:21:40.2110000","1"
529834,501097,"Main Office","2017-07-19 12:00:00.0000000","1"
117030039,117000627,"Main Office","2017-09-28 18:01:01.6660000","1"
350029858,350000894,"Main Office","2017-11-15 18:01:04.1400000","1"
318030089,318001034,"Main Office","2017-11-15 18:09:08.2990000","1"
103029897,103001066,"Main Office","2017-09-28 18:21:40.2110000","1"
117030040,117001095,"Main Office","2017-09-28 18:01:01.6660000","1"
318030090,318000589,"Main Office","2017-11-15 18:09:08.2990000","1"
529835,500903,"Main Office","2017-07-19 12:00:00.0000000","1"
350029859,350000622,"Main Office","2017-11-15 18:01:04.1400000","1"
103029898,103000876,"Main Office","2017-09-28 18:21:40.2110000","1"
117030042,117000523,"Main Office","2017-09-28 18:01:01.6660000","1"
318030093,318000489,"Main Office","2017-11-15 18:09:08.2990000","1"
103029900,103000508,"Main Office","2017-09-28 18:21:40.2110000","1"
529840,500547,"Main Office","2017-07-19 12:00:00.0000000","1"
350029860,350000668,"Main Office","2017-11-15 18:01:04.1400000","1"
117030044,117000661,"Main Office","2017-09-28 18:01:01.6660000","1"
318030094,318001031,"Main Office","2017-11-15 18:09:08.2990000","1"
103029901,103001053,"Main Office","2017-09-28 18:21:40.2110000","1"
529842,501094,"Main Office","2017-07-19 12:00:00.0000000","1"
117030045,117000886,"Main Office","2017-09-28 18:01:01.6660000","1"
350029861,350000628,"Main Office","2017-11-15 18:01:04.1400000","1"
318030095,318000587,"Main Office","2017-11-15 18:09:08.2990000","1"
103029902,103000602,"Main Office","2017-09-28 18:21:40.2110000","1"
529843,500901,"Main Office","2017-07-19 12:00:00.0000000","1"
117030046,117000614,"Main Office","2017-09-28 18:01:01.6660000","1"
350029862,350001096,"Main Office","2017-11-15 18:01:04.1400000","1"
318030098,318000486,"Main Office","2017-11-15 18:09:08.2990000","1"
103029903,103000874,"Main Office","2017-09-28 18:21:40.2110000","1"
117030047,117001071,"Main Office","2017-09-28 18:01:01.6660000","1"
529847,501092,"Main Office","2017-07-19 12:00:00.0000000","1"
318030100,318001028,"Main Office","2017-11-15 18:09:08.2990000","1"
350029863,350000546,"Main Office","2017-11-15 18:01:04.1400000","1"
103029904,103000655,"Main Office","2017-09-28 18:21:40.2110000","1"
117030048,117000526,"Main Office","2017-09-28 18:01:01.6660000","1"
529848,500625,"Main Office","2017-07-19 12:00:00.0000000","1"
318030102,318000669,"Main Office","2017-11-15 18:09:08.2990000","1"
103029905,103000505,"Main Office","2017-09-28 18:21:40.2110000","1"
350029864,350000487,"Main Office","2017-11-15 18:01:04.1400000","1"
117030050,117000662,"Main Office","2017-09-28 18:01:01.6660000","1"
318030104,318000670,"Main Office","2017-11-15 18:09:08.2990000","1"
529850,500623,"Main Office","2017-07-19 12:00:00.0000000","1"
103029906,103000600,"Main Office","2017-09-28 18:21:40.2110000","1"
350029865,350001032,"Main Office","2017-11-15 18:01:04.1400000","1"
117030051,117000888,"Main Office","2017-09-28 18:01:01.6660000","1"
318030105,318000902,"Main Office","2017-11-15 18:09:08.2990000","1"
103029907,103000872,"Main Office","2017-09-28 18:21:40.2110000","1"
529851,500657,"Main Office","2017-07-19 12:00:00.0000000","1"
350029866,350000588,"Main Office","2017-11-15 18:01:04.1400000","1"
117030052,117001074,"Main Office","2017-09-28 18:01:01.6660000","1"
318030106,318000630,"Main Office","2017-11-15 18:09:08.2990000","1"
103029908,103000654,"Main Office","2017-09-28 18:21:40.2110000","1"
117030053,117000507,"Main Office","2017-09-28 18:01:01.6660000","1"
350029867,350000860,"Main Office","2017-11-15 18:01:04.1400000","1"
318030107,318001099,"Main Office","2017-11-15 18:09:08.2990000","1"
529852,500511,"Main Office","2017-07-19 12:00:00.0000000","1"
103029910,103000502,"Main Office","2017-09-28 18:21:40.2110000","1"
117030055,117000601,"Main Office","2017-09-28 18:01:01.6660000","1"
350029868,350000648,"Main Office","2017-11-15 18:01:04.1400000","1"
318030108,318000550,"Main Office","2017-11-15 18:09:08.2990000","1"
529853,501056,"Main Office","2017-07-19 12:00:00.0000000","1"
117030056,117001052,"Main Office","2017-09-28 18:01:01.6660000","1"
350029870,350000484,"Main Office","2017-11-15 18:01:04.1400000","1"
103029911,103000538,"Main Office","2017-09-28 18:21:40.2110000","1"
318030109,318000826,"Main Office","2017-11-15 18:09:08.2990000","1"
117030058,117000510,"Main Office","2017-09-28 18:01:01.6660000","1"
529854,500604,"Main Office","2017-07-19 12:00:00.0000000","1"
350029871,350001029,"Main Office","2017-11-15 18:01:04.1400000","1"
117030061,117000603,"Main Office","2017-09-28 18:01:01.6660000","1"
529855,500539,"Main Office","2017-07-19 12:00:00.0000000","1"
318030110,318001047,"Main Office","2017-11-15 18:09:08.2990000","1"
350029872,350000586,"Main Office","2017-11-15 18:01:04.1400000","1"
103029913,103001080,"Main Office","2017-09-28 18:21:40.2110000","1"
117030063,117001009,"Main Office","2017-09-28 18:01:01.6660000","1"
529857,500666,"Main Office","2017-07-19 12:00:00.0000000","1"
318030111,318000598,"Main Office","2017-11-15 18:09:08.2990000","1"
350029873,350000858,"Main Office","2017-11-15 18:01:04.1400000","1"
